last_email,weekend,same_day,avg_email_sent,opened_email,row_num,discount%,max_purchase_discount,last_pos_email,avg_days_between_purchases,purchase
0,0,0,71.0,1,288,15.0,15.0,15,63.0,0
0,0,0,0.0,0,49,0.0,0.0,50,0.0,0
1,0,1,4.714285714285714,0,40,15.0,15.0,34,1.3333333333333333,1
1,0,1,32.333333333333336,0,400,10.0,15.0,102,33.54545454545455,1
0,0,0,80.0,0,81,0.0,0.0,31,0.0,0
0,0,0,261.3333333333333,0,787,0.0,0.0,0,13.5,0
0,0,0,29.2,1,302,15.0,10.0,94,65.22222222222223,0
1,0,1,0.75,1,7,15.0,15.0,4,0.0,1
0,0,0,26.33333333333333,0,82,20.0,0.0,26,0.0,0
0,0,0,87.66666666666667,0,266,15.0,10.0,146,2.0,0
1,0,0,12.333333333333334,0,40,0.0,0.0,38,0.5,1
1,0,1,0.5,1,1,15.0,15.0,0,0.0,1
0,0,0,15.0,0,80,15.0,10.0,27,17.5,0
0,0,0,0.0,0,13,10.0,0.0,14,0.0,0
0,0,0,294.0,0,295,10.0,20.0,193,0.0,0
1,1,0,0.6666666666666666,0,5,20.0,20.0,3,2.0,1
0,0,0,83.8,0,424,0.0,0.0,397,5.25,1
0,0,0,0.0,0,164,15.0,0.0,165,0.0,0
0,1,0,68.5,1,139,10.0,20.0,126,32.0,1
0,0,0,1.0,1,0,40.0,40.0,0,0.0,1
0,0,0,66.0,1,67,10.0,10.0,67,0.0,1
0,0,0,170.0,0,171,15.0,15.0,171,0.0,1
0,0,0,42.16666666666666,0,259,10.0,15.0,91,20.6,0
0,1,0,10.0,1,22,0.0,0.0,20,5.0,1
1,0,1,0.3333333333333333,1,2,15.0,15.0,0,0.0,1
0,0,0,128.33333333333334,0,1164,0.0,0.0,245,62.375,0
0,0,0,17.428571428571427,1,129,15.0,10.0,34,22.5,0
0,0,0,87.5,1,1416,0.0,0.0,245,84.13333333333334,1
0,0,0,1.6666666666666667,0,8,40.0,40.0,2,3.0,0
1,0,1,0.7333333333333333,1,26,0.0,0.0,3,3.571428571428572,1
0,0,0,0.0,1,46,0.0,0.0,47,0.0,0
0,0,0,97.5,0,394,0.0,0.0,196,59.0,1
0,0,0,13.0,1,14,20.0,20.0,14,0.0,1
1,0,1,62.61538461538461,1,827,15.0,20.0,84,66.25,1
0,0,0,0.0,1,171,0.0,0.0,172,0.0,0
0,0,0,0.0,0,21,15.0,0.0,22,0.0,0
1,0,0,10.428571428571429,1,80,25.0,25.0,7,85.83333333333333,1
0,0,0,168.5,0,339,10.0,0.0,1,239.0,0
0,0,0,56.0,0,855,0.0,0.0,311,25.142857142857142,1
1,0,1,0.5,1,1,15.0,15.0,0,0.0,1
0,0,0,176.8,1,889,0.0,15.0,444,90.75,0
1,0,1,37.16363636363637,1,2099,0.0,15.0,92,26.57407407407408,1
0,0,0,0.0,0,118,0.0,0.0,119,0.0,0
0,0,0,60.0,0,61,10.0,10.0,61,0.0,1
0,0,0,0.0,0,68,10.0,0.0,69,0.0,0
0,0,0,7.8,1,44,10.0,15.0,4,7.5,1
0,0,0,0.0,0,145,0.0,0.0,146,0.0,0
0,0,0,439.0,1,440,0.0,15.0,182,0.0,0
0,0,0,0.0,1,15,0.0,0.0,16,0.0,0
0,0,0,0.0,0,104,15.0,0.0,105,0.0,0
0,0,0,0.0,0,174,0.0,0.0,175,0.0,0
1,0,0,0.1666666666666666,1,5,0.0,10.0,0,7.4,1
0,1,0,127.0,1,128,15.0,15.0,128,0.0,1
0,0,0,0.0,0,40,10.0,0.0,41,0.0,0
0,0,0,24.33333333333333,0,76,15.0,0.0,57,0.0,0
0,0,0,0.0,0,67,0.0,0.0,68,0.0,0
0,0,0,29.866666666666667,0,463,15.0,0.0,20,30.5,0
0,1,0,1.0,1,0,10.0,10.0,0,0.0,1
0,0,0,33.5,1,552,15.0,0.0,20,38.93333333333333,1
0,0,0,0.0,0,161,0.0,0.0,162,0.0,0
0,0,0,62.9375,1,1023,10.0,15.0,667,37.13333333333333,1
0,0,0,32.05263157894737,0,628,0.0,15.0,467,12.72222222222222,0
1,0,1,31.33333333333333,0,388,0.0,15.0,362,12.090909090909092,1
0,0,0,4.142857142857143,1,72,20.0,15.0,26,3.923076923076923,1
1,0,1,20.642857142857142,0,303,10.0,10.0,167,19.384615384615383,1
0,0,0,65.0,1,132,0.0,10.0,59,2.0,0
0,0,0,111.5,0,225,0.0,0.0,31,0.0,0
1,0,0,10.346153846153848,0,295,10.0,15.0,27,39.52,1
0,0,0,0.0,0,10,0.0,0.0,11,0.0,0
0,0,0,108.5,0,219,15.0,15.0,52,464.0,1
1,0,1,17.32,1,458,15.0,15.0,351,3.25,1
0,0,0,0.0,0,24,15.0,0.0,25,0.0,0
0,0,0,69.33333333333333,1,422,15.0,10.0,70,85.6,0
1,0,1,51.333333333333336,0,157,10.0,10.0,155,0.0,1
0,0,0,1.0,1,0,0.0,0.0,0,0.0,1
0,0,0,29.75,0,123,10.0,10.0,61,36.66666666666666,0
0,0,0,58.0,0,59,0.0,0.0,42,0.0,0
0,0,0,0.0,0,3,0.0,0.0,4,0.0,0
0,0,0,41.625,0,682,10.0,15.0,6,63.06666666666667,0
0,0,0,100.06666666666666,0,1516,0.0,15.0,1104,45.142857142857146,1
0,1,0,33.375,0,825,15.0,0.0,175,29.43478260869565,1
0,0,0,66.0,0,134,10.0,15.0,125,13.0,0
0,0,0,0.0,0,459,15.0,0.0,460,0.0,0
0,0,0,0.0,0,35,10.0,0.0,36,0.0,0
0,0,0,35.05263157894737,1,685,0.0,0.0,138,22.166666666666668,0
0,0,0,109.0,0,330,0.0,0.0,196,10.5,0
0,0,0,0.0,1,36,15.0,0.0,37,0.0,0
0,0,0,42.0,0,86,10.0,0.0,11,5.0,0
1,0,0,0.5,1,1,30.0,30.0,0,1.0,1
0,0,0,39.05,0,801,15.0,0.0,97,30.73684210526316,0
0,0,0,6.0,1,7,10.0,10.0,7,0.0,1
0,0,0,220.3333333333333,0,1328,10.0,0.0,507,111.6,0
1,0,1,32.642857142857146,1,471,15.0,15.0,105,94.15384615384616,1
0,0,0,19.0,0,100,15.0,15.0,29,72.75,1
0,0,0,120.42857142857144,0,850,0.0,0.0,446,31.33333333333333,1
0,0,0,9.0,1,20,10.0,10.0,17,5.0,1
0,0,0,4.375,1,43,0.0,10.0,23,5.0,1
0,0,0,71.0,0,72,15.0,10.0,12,0.0,0
0,0,0,20.0,1,21,25.0,25.0,21,0.0,1
0,0,0,0.0,1,2,0.0,0.0,3,0.0,0
0,0,0,23.43478260869565,1,562,0.0,0.0,91,10.772727272727272,1
1,0,0,4.0,1,65,15.0,15.0,40,4.583333333333333,1
0,0,0,334.0,1,670,15.0,20.0,14,637.0,1
0,0,0,38.333333333333336,1,236,15.0,10.0,46,86.4,0
1,0,1,16.333333333333332,1,52,10.0,10.0,48,2.5,1
1,1,1,0.1666666666666666,0,5,15.0,15.0,0,0.0,1
1,0,0,3.4,0,22,0.0,0.0,4,8.75,1
0,1,0,7.0,0,32,10.0,10.0,12,17.666666666666668,1
0,0,0,222.0,1,223,15.0,10.0,190,0.0,0
1,0,1,0.25,0,5,40.0,40.0,2,0.0,1
0,0,0,15.25,1,195,0.0,0.0,41,20.27272727272728,1
0,0,0,1.0,1,2,0.0,0.0,2,0.0,1
1,0,1,8.666666666666666,1,116,15.0,25.0,105,1.6363636363636365,1
0,1,0,25.0,1,52,10.0,0.0,27,187.0,1
0,0,0,139.4,0,702,20.0,0.0,3,35.5,0
0,0,0,74.0,1,450,15.0,10.0,180,53.8,0
1,0,0,42.66666666666666,0,262,0.0,15.0,171,74.6,1
0,0,0,190.0,1,191,15.0,15.0,191,0.0,1
0,0,0,0.0,0,1,15.0,0.0,2,0.0,0
0,0,0,13.5,0,29,0.0,0.0,8,5.0,0
0,0,0,22.928571428571427,1,335,0.0,20.0,194,41.53846153846154,1
0,0,0,276.5,0,555,0.0,0.0,200,0.0,0
1,0,1,20.83333333333333,1,262,20.0,20.0,90,36.81818181818182,1
0,0,0,47.0,1,192,10.0,0.0,15,2.333333333333333,0
1,0,1,0.2,0,4,15.0,15.0,0,0.0,1
0,0,0,66.33333333333333,0,202,0.0,15.0,79,0.0,0
1,0,1,11.666666666666666,1,152,15.0,15.0,27,28.0,1
1,1,1,18.5,1,39,15.0,15.0,38,0.0,1
0,0,0,43.0,0,528,10.0,15.0,43,90.1818181818182,0
1,0,1,22.33333333333333,0,700,0.0,0.0,98,48.72413793103448,1
1,0,0,5.375,0,51,0.0,0.0,0,24.0,1
0,0,0,0.0,0,78,15.0,0.0,79,0.0,0
1,0,1,107.42857142857144,0,759,15.0,15.0,681,18.83333333333333,1
1,1,1,44.578947368421055,1,866,15.0,15.0,102,45.833333333333336,1
0,0,0,15.384615384615383,0,426,10.0,15.0,2,13.96,0
1,0,1,37.0,0,114,0.0,0.0,51,157.0,1
1,1,0,1.5,1,10,0.0,0.0,6,3.6666666666666665,1
0,0,0,49.8,0,254,10.0,0.0,3,35.5,0
0,0,0,0.0,1,17,0.0,0.0,18,0.0,0
1,0,1,7.0,1,72,0.0,0.0,49,7.0,1
0,0,0,23.875,0,199,10.0,15.0,157,5.714285714285714,0
0,0,0,90.33333333333331,0,274,10.0,0.0,118,252.0,0
0,0,0,0.0,0,225,0.0,0.0,226,0.0,0
0,0,0,139.0,1,140,0.0,0.0,140,0.0,1
1,0,1,25.91176470588235,0,915,15.0,15.0,134,21.96969696969697,1
1,0,1,31.93877551020408,1,1614,15.0,15.0,311,25.70833333333333,1
0,0,0,48.0,0,98,0.0,0.0,93,27.0,1
0,0,0,65.0,1,198,0.0,10.0,180,2.0,0
1,0,0,70.0,0,213,0.0,0.0,204,17.5,1
1,0,1,16.09090909090909,1,188,15.0,10.0,142,2.5,1
1,0,1,45.15384615384615,1,600,0.0,0.0,561,8.75,1
0,0,0,88.57142857142857,0,627,0.0,0.0,113,17.666666666666668,0
0,0,0,0.0,1,19,20.0,0.0,20,0.0,0
0,0,0,79.0,1,80,0.0,0.0,80,0.0,1
0,0,0,167.0,0,336,0.0,0.0,31,0.0,0
1,0,0,3.0,0,16,0.0,0.0,13,2.333333333333333,1
0,0,0,0.0,1,204,0.0,0.0,205,0.0,0
0,0,0,49.66666666666666,1,304,0.0,20.0,155,8.8,0
0,0,0,37.0,0,76,15.0,0.0,37,14.0,0
0,0,0,644.0,0,645,0.0,0.0,641,0.0,0
0,0,0,6.5,0,15,0.0,0.0,7,7.0,0
0,0,0,31.0,1,32,25.0,25.0,32,0.0,1
1,0,0,8.923076923076923,1,129,0.0,0.0,86,6.583333333333333,1
1,0,1,0.3333333333333333,0,2,10.0,10.0,0,0.0,1
0,0,0,0.0,0,4,0.0,0.0,5,0.0,0
1,0,0,0.8571428571428571,1,13,15.0,15.0,7,1.3333333333333333,1
0,1,0,57.5,0,351,15.0,20.0,144,92.8,1
1,0,1,0.2,1,12,15.0,15.0,3,1.0,1
0,0,0,44.6,0,228,0.0,0.0,3,35.5,0
1,0,1,15.166666666666666,1,97,15.0,15.0,87,0.8,1
0,0,0,113.0,1,114,15.0,15.0,114,0.0,1
1,0,0,17.325,1,733,20.0,0.0,91,10.615384615384617,1
0,0,0,0.0,0,1,40.0,0.0,2,0.0,0
1,0,1,2.0,0,12,40.0,40.0,2,1.0,1
0,0,0,64.07692307692308,1,846,10.0,0.0,283,38.66666666666666,0
0,0,0,10.2,0,56,0.0,0.0,29,29.75,1
0,0,0,81.66666666666667,0,744,10.0,15.0,36,46.0,0
1,0,1,14.12962962962963,1,817,0.0,0.0,37,7.830188679245283,1
0,0,0,55.785714285714285,1,795,15.0,15.0,665,17.0,0
1,0,1,97.33333333333331,0,590,15.0,15.0,134,102.2,1
0,0,0,0.0,0,32,0.0,0.0,33,0.0,0
0,0,0,0.0,0,82,15.0,0.0,83,0.0,0
0,0,0,38.25,0,628,15.0,15.0,6,63.06666666666667,0
1,0,1,11.285714285714286,1,86,15.0,15.0,80,1.3333333333333333,1
0,0,0,34.4,0,177,10.0,15.0,128,1.5,0
0,0,0,101.57692307692308,1,2667,15.0,0.0,2060,18.2,0
0,0,0,0.0,1,53,15.0,0.0,54,0.0,0
0,0,0,0.0,0,4,0.0,0.0,5,0.0,0
1,0,0,0.2,0,4,0.0,10.0,0,8.0,1
0,0,0,10.5,1,23,0.0,0.0,20,2.0,1
0,0,0,0.0,0,119,10.0,0.0,120,0.0,0
0,0,0,0.0,0,14,0.0,0.0,15,0.0,0
0,0,0,25.25,0,210,10.0,15.0,24,26.285714285714285,0
0,0,0,57.0,1,58,15.0,15.0,58,0.0,1
0,0,0,63.75,0,259,20.0,0.0,78,283.0,0
1,0,0,212.0,0,213,15.0,15.0,212,0.0,0
0,0,0,23.666666666666668,1,74,0.0,10.0,27,1.0,0
0,0,0,0.0,0,374,0.0,0.0,375,0.0,0
1,0,0,13.153846153846152,1,184,0.0,10.0,67,28.0,1
1,0,0,1.625,0,21,0.0,0.0,5,3.2857142857142856,1
1,0,1,7.25,0,66,15.0,15.0,43,1.2857142857142858,1
0,0,0,0.0,1,53,0.0,0.0,54,0.0,0
0,0,0,94.0,1,285,25.0,20.0,84,257.5,1
1,0,1,5.2727272727272725,1,69,15.0,15.0,43,0.9,1
0,0,0,96.53846153846152,0,1268,0.0,0.0,446,61.75,0
1,0,0,0.1428571428571428,0,6,40.0,40.0,0,0.6666666666666666,1
0,0,0,86.0,1,87,15.0,15.0,87,0.0,1
0,0,0,11.666666666666666,1,38,0.0,15.0,7,0.0,0
0,0,0,73.96428571428571,0,2099,15.0,0.0,102,42.48148148148148,0
0,0,0,0.0,1,86,0.0,0.0,87,0.0,0
1,0,1,33.1875,1,1094,15.0,15.0,82,25.032258064516128,1
1,0,1,11.0625,1,193,15.0,15.0,105,5.6,1
1,0,1,33.57142857142857,0,242,15.0,15.0,202,13.666666666666666,1
1,1,1,0.1666666666666666,0,5,15.0,15.0,0,0.0,1
0,0,0,66.375,0,539,15.0,15.0,59,92.28571428571428,1
0,0,0,33.166666666666664,1,410,0.0,15.0,37,2.5454545454545454,0
0,0,0,0.0,1,16,10.0,0.0,17,0.0,0
1,0,1,0.3333333333333333,0,2,40.0,40.0,0,0.0,1
0,0,0,0.0,1,13,10.0,0.0,14,0.0,0
1,0,0,45.44444444444444,0,418,0.0,0.0,4,186.25,1
0,0,0,34.09756097560975,0,1439,10.0,15.0,551,12.525,0
0,0,0,1.0,0,2,0.0,15.0,0,0.0,0
0,0,0,60.0,0,915,15.0,15.0,81,44.57142857142857,0
0,0,0,263.5,1,529,15.0,20.0,433,178.0,1
1,0,0,6.0,1,21,20.0,10.0,10,10.5,1
0,0,0,0.0,1,81,0.0,0.0,82,0.0,0
0,0,0,26.65625,0,885,0.0,15.0,136,18.096774193548388,1
0,0,0,19.75,0,83,0.0,0.0,4,1.3333333333333333,0
0,0,0,22.33333333333333,1,70,0.0,0.0,38,3.5,0
0,0,0,11.5,0,100,15.0,15.0,44,1.1428571428571428,0
0,0,0,78.0,0,79,0.0,15.0,66,0.0,0
0,0,0,0.0,1,31,0.0,0.0,32,0.0,0
0,0,0,0.0,0,125,10.0,0.0,126,0.0,0
0,0,0,5.0,1,6,0.0,0.0,6,0.0,1
0,0,0,33.0,1,34,20.0,20.0,34,0.0,1
0,0,0,0.0,1,3,0.0,0.0,4,0.0,0
1,0,0,10.875,1,95,40.0,15.0,88,39.42857142857143,1
0,0,0,0.0,0,45,0.0,0.0,46,0.0,0
0,0,0,0.0,0,1209,0.0,0.0,1210,0.0,0
0,0,0,0.0,0,11,10.0,0.0,12,0.0,0
0,0,0,59.5,0,121,15.0,0.0,22,513.0,0
1,0,1,17.916666666666668,0,227,0.0,0.0,134,16.181818181818183,1
1,0,0,2.0,0,6,10.0,10.0,5,3.0,1
0,0,0,0.0,0,0,0.0,0.0,1,0.0,0
0,0,0,265.0,0,266,0.0,0.0,16,0.0,0
0,0,0,60.333333333333336,0,184,0.0,15.0,79,0.0,0
1,1,1,5.75,1,54,15.0,15.0,44,1.1428571428571428,1
1,0,1,77.93333333333334,0,1184,15.0,15.0,3,65.64285714285714,1
0,0,0,0.0,1,28,10.0,0.0,29,0.0,0
1,0,0,16.0,0,238,10.0,15.0,14,29.46153846153846,0
0,0,0,49.4,1,252,15.0,15.0,71,100.5,1
0,0,0,0.0,1,0,15.0,0.0,1,0.0,0
0,0,0,33.604651162790695,0,1488,0.0,15.0,641,18.642857142857142,1
0,0,0,97.0,0,588,10.0,0.0,97,59.8,0
1,1,1,1.6666666666666667,1,8,10.0,10.0,6,0.0,1
0,0,0,73.375,1,595,15.0,10.0,8,49.42857142857143,1
1,0,1,119.0,0,240,15.0,15.0,239,0.0,1
0,0,0,227.0,0,228,20.0,15.0,78,0.0,0
0,0,0,30.625,0,506,0.0,15.0,136,12.333333333333334,0
0,0,0,129.0,0,130,0.0,0.0,126,0.0,0
0,0,0,36.1764705882353,0,632,0.0,0.0,35,23.3125,0
0,0,0,55.65,0,1133,15.0,0.0,311,32.31578947368421,0
0,0,0,16.5,0,35,0.0,0.0,29,8.0,1
0,0,0,0.0,0,21,0.0,0.0,22,0.0,0
0,0,0,22.33333333333333,0,70,0.0,15.0,35,2.5,0
0,0,0,187.5,1,377,10.0,10.0,190,315.0,1
0,0,0,90.65,0,1833,0.0,0.0,113,25.73684210526316,0
0,0,0,30.1,0,311,0.0,10.0,35,7.333333333333333,0
1,0,1,23.6,0,246,15.0,0.0,72,28.444444444444443,1
1,0,1,1.8,1,14,15.0,15.0,7,96.25,1
1,0,1,2.0,0,12,0.0,0.0,9,2.333333333333333,1
0,0,0,92.0,0,186,0.0,0.0,21,0.0,0
1,0,1,14.75,1,63,15.0,15.0,60,1.0,1
0,0,0,0.0,0,33,20.0,0.0,34,0.0,0
0,0,0,0.0,0,35,15.0,0.0,36,0.0,0
0,0,0,17.666666666666668,0,56,0.0,0.0,52,1.0,1
0,0,0,23.2,0,242,10.0,10.0,62,42.0,1
0,0,0,56.0,1,57,0.0,0.0,30,0.0,0
0,0,0,137.33333333333334,0,415,0.0,0.0,288,2.5,0
1,0,1,7.2,1,82,15.0,15.0,29,13.666666666666666,1
0,0,0,0.0,0,84,0.0,0.0,85,0.0,0
1,0,1,1.25,1,9,15.0,15.0,6,0.0,1
0,0,0,198.0,0,398,0.0,0.0,5,212.0,0
0,0,0,0.0,0,39,15.0,0.0,40,0.0,0
0,0,0,130.66666666666666,0,395,15.0,20.0,84,84.5,0
0,0,0,61.0,0,62,0.0,0.0,31,0.0,0
0,0,0,40.5,0,83,0.0,0.0,52,0.0,0
0,0,0,0.0,0,50,0.0,0.0,51,0.0,0
0,0,0,0.0,0,4,15.0,0.0,5,0.0,0
1,0,1,0.25,1,5,15.0,15.0,1,2.0,1
0,0,0,0.0,0,114,0.0,0.0,115,0.0,0
1,1,0,50.38461538461539,1,668,15.0,15.0,46,86.0,1
0,0,0,0.0,1,790,15.0,0.0,791,0.0,0
0,0,0,44.7,0,457,15.0,10.0,94,65.22222222222223,0
1,1,0,23.181818181818183,1,266,15.0,20.0,58,89.3,1
1,0,0,1.0,1,4,10.0,10.0,3,2.0,1
0,0,0,1.5,1,5,40.0,40.0,2,0.0,0
0,0,0,39.16666666666666,0,723,10.0,15.0,97,34.88235294117647,0
0,0,0,133.0,0,134,15.0,15.0,59,0.0,0
1,0,1,0.25,1,3,15.0,10.0,0,0.0,1
0,0,0,42.66666666666666,0,131,10.0,15.0,62,100.5,0
0,0,0,99.75,1,806,0.0,10.0,271,60.42857142857143,0
1,0,1,59.4,1,302,0.0,15.0,64,160.75,1
1,0,1,25.166666666666668,0,785,15.0,15.0,337,25.724137931034484,1
0,0,0,73.75,0,299,0.0,0.0,11,79.66666666666667,0
1,0,0,16.38888888888889,0,313,15.0,15.0,84,22.529411764705884,1
0,0,0,41.333333333333336,1,508,0.0,20.0,18,126.0,1
1,0,1,62.0,0,567,0.0,0.0,16,40.875,1
0,0,0,33.94736842105263,0,664,0.0,15.0,212,24.22222222222222,1
0,0,0,5.307692307692308,1,82,15.0,15.0,16,4.666666666666667,1
0,0,0,28.8125,0,477,0.0,15.0,226,10.466666666666669,0
0,0,0,11.0,1,72,10.0,15.0,49,3.2,1
0,0,0,17.666666666666668,1,112,15.0,10.0,6,72.6,1
1,0,1,19.60606060606061,1,680,10.0,15.0,45,17.21875,1
1,0,0,36.8,0,567,10.0,15.0,43,93.0,1
1,0,1,4.5,1,44,0.0,0.0,28,4.428571428571429,1
0,0,0,0.0,1,93,0.0,0.0,94,0.0,0
1,0,1,2.75,0,15,15.0,15.0,2,73.0,1
0,0,0,79.0,0,160,0.0,15.0,66,49.0,0
1,0,0,24.8,1,129,0.0,0.0,116,1.75,0
1,0,0,10.428571428571429,1,80,10.0,10.0,26,64.16666666666667,1
1,0,1,8.0,1,198,15.0,15.0,47,13.285714285714286,1
0,0,0,19.545454545454547,0,226,0.0,0.0,134,17.8,1
1,0,1,0.3333333333333333,1,4,0.0,0.0,1,11.0,1
0,0,0,3.5,1,9,10.0,20.0,3,24.0,1
0,0,0,9.857142857142858,1,152,15.0,15.0,77,1.5384615384615383,1
0,0,0,65.11538461538461,0,1719,0.0,0.0,678,24.08,0
0,0,0,0.0,0,62,15.0,0.0,63,0.0,0
0,0,1,41.21875,0,2702,0.0,0.0,113,15.793650793650794,1
0,0,0,0.0,0,125,0.0,0.0,126,0.0,0
0,0,0,0.0,0,32,10.0,0.0,33,0.0,0
0,0,0,0.0,0,129,0.0,0.0,130,0.0,0
1,0,1,16.5,1,280,15.0,15.0,33,10.2,1
1,0,1,19.55172413793104,0,596,15.0,15.0,77,13.25,1
0,0,0,495.0,0,496,0.0,0.0,207,0.0,0
1,0,1,45.42857142857143,0,975,15.0,15.0,155,37.2,1
0,0,0,10.0,0,33,10.0,20.0,3,73.0,1
0,0,0,50.60714285714285,0,1445,0.0,0.0,41,31.55555555555556,0
1,0,0,18.0,1,57,10.0,10.0,7,41.0,1
0,0,0,60.31578947368421,1,1165,15.0,15.0,150,16.555555555555557,0
1,0,1,4.2,1,26,15.0,15.0,22,0.0,1
0,0,0,11.5,1,25,10.0,10.0,23,2.0,1
0,0,0,28.3,0,586,10.0,15.0,102,24.73684210526316,0
1,0,1,44.5,1,91,15.0,15.0,90,0.0,1
0,0,0,40.333333333333336,0,124,0.0,0.0,11,18.5,0
0,0,0,8.5,1,38,15.0,15.0,2,106.33333333333331,1
0,0,0,22.0,1,138,0.0,0.0,94,174.0,1
0,0,0,122.0,0,123,15.0,15.0,4,0.0,0
0,0,0,324.5,0,651,0.0,15.0,366,0.0,0
0,0,0,19.5,0,205,0.0,0.0,2,55.333333333333336,0
1,0,0,40.71428571428572,0,292,15.0,15.0,27,118.83333333333331,1
0,0,0,91.5,0,185,15.0,15.0,183,5.0,1
0,0,0,104.46153846153848,0,1371,0.0,0.0,113,16.416666666666668,0
0,0,0,3.0,1,4,20.0,20.0,4,0.0,1
0,0,0,118.42857142857144,0,836,15.0,0.0,60,61.833333333333336,0
0,0,0,33.857142857142854,1,244,15.0,15.0,136,14.333333333333334,0
0,0,0,0.0,0,4,15.0,0.0,5,0.0,0
0,0,0,72.6,1,368,15.0,10.0,180,47.25,0
1,0,0,3.5,1,9,0.0,0.0,8,2.0,1
1,1,0,3.142857142857143,1,29,15.0,15.0,4,15.0,1
0,0,0,21.75,0,91,25.0,20.0,8,71.0,0
0,0,0,35.0,1,180,0.0,0.0,134,19.5,1
1,0,1,39.285714285714285,1,282,15.0,15.0,65,70.83333333333333,1
0,0,0,59.57142857142857,1,424,15.0,15.0,230,3.6666666666666665,0
0,0,0,7.0,1,8,20.0,20.0,8,0.0,1
1,0,0,23.307692307692307,1,948,10.0,15.0,136,17.973684210526315,1
1,0,1,17.0,0,36,10.0,10.0,35,0.0,1
0,0,0,31.157894736842103,0,611,10.0,15.0,27,55.66666666666666,1
0,0,0,12.214285714285714,0,555,0.0,15.0,33,10.75609756097561,1
1,0,1,20.5,1,43,15.0,15.0,42,0.0,1
0,0,0,99.75,0,806,0.0,0.0,590,4.571428571428571,0
0,0,0,0.0,0,202,0.0,0.0,203,0.0,0
1,0,1,8.5,0,57,15.0,15.0,17,21.0,1
0,0,0,0.0,0,48,0.0,0.0,49,0.0,0
1,0,1,0.5,1,1,10.0,10.0,0,0.0,1
1,0,0,12.448979591836734,1,659,0.0,0.0,2,13.125,1
1,0,0,2.5,0,7,10.0,10.0,6,3.0,1
0,0,0,0.0,1,59,10.0,0.0,60,0.0,0
1,0,1,95.33333333333331,1,289,0.0,0.0,287,0.0,1
0,0,0,35.833333333333336,1,663,15.0,15.0,146,21.823529411764707,0
0,0,0,9.857142857142858,1,76,20.0,15.0,37,3.8333333333333335,1
0,0,0,49.66666666666666,1,152,10.0,20.0,144,0.0,0
1,0,1,0.5,1,1,0.0,0.0,0,0.0,1
0,0,0,61.0,0,62,0.0,10.0,7,0.0,0
1,0,1,50.5,1,515,15.0,15.0,230,41.77777777777778,1
1,0,1,15.6,1,332,15.0,15.0,79,20.57894736842105,1
0,0,0,146.2,1,736,0.0,15.0,665,9.25,0
1,0,0,0.5,1,15,40.0,40.0,2,1.7777777777777777,1
0,0,0,0.0,0,10,15.0,0.0,11,0.0,0
0,0,0,43.142857142857146,0,618,15.0,0.0,114,87.38461538461539,0
0,0,0,49.9,0,509,0.0,10.0,97,27.22222222222222,0
0,0,0,202.0,0,203,0.0,0.0,162,0.0,0
1,0,1,46.5,1,95,10.0,10.0,94,0.0,1
0,0,0,0.0,1,1,0.0,0.0,2,0.0,0
0,0,0,0.0,0,39,0.0,0.0,40,0.0,0
0,0,0,109.0,1,440,0.0,0.0,98,58.66666666666666,0
0,0,0,41.333333333333336,0,127,15.0,50.0,0,284.5,1
0,0,0,1.25,0,9,40.0,40.0,2,2.333333333333333,1
1,0,1,37.76470588235294,1,659,15.0,10.0,283,46.0,1
0,0,0,94.14285714285714,0,1332,0.0,0.0,102,43.76923076923077,0
1,0,1,39.60714285714285,1,1137,20.0,0.0,138,37.11111111111112,1
0,0,0,0.0,0,100,0.0,0.0,101,0.0,0
0,0,0,0.0,0,110,0.0,0.0,111,0.0,0
0,0,0,0.0,0,51,15.0,0.0,52,0.0,0
0,0,0,17.0,1,270,15.0,15.0,191,4.5,0
0,0,0,98.33333333333331,0,298,0.0,0.0,282,1.5,1
1,0,1,12.0,1,39,0.0,0.0,37,1.0,1
1,0,1,2.571428571428572,1,50,0.0,0.0,0,7.076923076923077,1
0,0,0,5.0,0,6,15.0,15.0,6,0.0,1
1,0,1,31.11111111111111,1,289,15.0,10.0,85,38.375,1
1,0,1,9.0,0,40,15.0,15.0,16,27.666666666666668,1
1,0,1,1.2,1,11,0.0,0.0,0,6.5,1
1,0,0,15.636363636363637,1,183,0.0,0.0,20,22.0,1
0,0,0,20.53333333333333,0,323,0.0,15.0,85,28.928571428571427,0
1,0,1,54.4,1,831,20.0,20.0,120,52.0,1
0,0,0,0.0,1,71,20.0,0.0,72,0.0,0
0,0,0,0.0,1,119,20.0,0.0,120,0.0,0
1,0,0,3.0,1,12,0.0,0.0,10,1.0,1
0,0,0,0.0,0,48,15.0,0.0,49,0.0,0
0,0,0,81.3076923076923,0,1070,0.0,0.0,113,16.416666666666668,0
0,0,0,28.685714285714287,0,1039,0.0,15.0,97,28.88235294117647,0
0,0,0,195.0,0,980,15.0,0.0,3,35.5,0
0,0,0,71.66666666666667,1,218,0.0,0.0,0,13.5,0
1,1,1,42.5,0,87,15.0,15.0,86,0.0,1
0,0,0,0.0,0,279,0.0,0.0,280,0.0,0
0,0,1,82.3529411764706,0,2834,0.0,0.0,2060,18.87878787878788,1
1,0,1,51.285714285714285,0,366,15.0,15.0,36,98.16666666666669,1
