,users,users_received_1,campaign_type_1,opened_1,camp_volume_1,users_received_8,campaign_type_8,opened_8,camp_volume_8,users_received_16,campaign_type_16,opened_16,camp_volume_16,disc1_pre_3days,disc1_pre_6day,disc1_pre_14dat,disc2_pre_4days,disc2_pre_7day,disc2_pre_14day,disc3_pre_1day,disc4_pre_2day,disc5_pre_1day,disc5_pre_13day,products_pre_3days,products_pre_7day,products_pre_14day,new_users_pre_3days,new_users_pre_7day,new_users_pre_14day,volume_pre_3days,volume_pre_7day,volume_pre_14day,full_revenue_pre_3days,full_revenue_pre_7day,full_revenue_pre_14day,year,month
1286,4.0,1498.0,17.0,296.0,1646.0,939.0,12.0,130.0,988.0,32.0,9.0,12.0,32.0,11.0,2.0,5.0,21.0,13.0,6.0,6.0,0.0,0.0,0.0,27.0,16.0,11.0,14.0,4.0,4.0,36.0,18.0,13.0,121000.0,68400.0,40500.0,2019,1
1287,6.0,11.0,6.0,6.0,11.0,1530.0,13.0,282.0,1534.0,212.0,9.0,5.0,215.0,14.0,5.0,6.0,20.0,5.0,5.0,3.0,0.0,0.0,0.0,35.0,7.0,11.0,18.0,4.0,3.0,45.0,8.0,14.0,150300.0,26000.0,43095.0,2019,1
1288,12.0,30.0,11.0,8.0,30.0,35.0,12.0,11.0,35.0,1414.0,6.0,257.0,1414.0,9.0,4.0,9.0,23.0,5.0,6.0,2.0,0.0,0.0,0.0,31.0,8.0,13.0,15.0,5.0,5.0,40.0,13.0,19.0,132500.0,38600.0,54500.0,2019,1
1289,8.0,1334.0,7.0,271.0,1335.0,1351.0,11.0,262.0,1352.0,24.0,8.0,13.0,24.0,12.0,1.0,2.0,32.0,6.0,6.0,4.0,0.0,0.0,0.0,31.0,9.0,8.0,18.0,1.0,3.0,42.0,10.0,9.0,132300.0,44900.0,26700.0,2019,1
1290,3.0,206.0,9.0,7.0,206.0,15.0,10.0,6.0,16.0,1322.0,9.0,223.0,1323.0,12.0,8.0,0.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,28.0,3.0,6.0,15.0,3.0,3.0,43.0,3.0,6.0,134600.0,9400.0,26100.0,2019,1
1291,12.0,17.0,12.0,8.0,17.0,8.0,7.0,4.0,8.0,8.0,6.0,3.0,8.0,10.0,2.0,4.0,28.0,3.0,3.0,1.0,0.0,0.0,0.0,27.0,11.0,7.0,14.0,6.0,4.0,40.0,14.0,10.0,126700.0,44500.0,32800.0,2019,1
1292,6.0,50.0,16.0,20.0,50.0,38.0,9.0,18.0,38.0,5.0,3.0,0.0,5.0,7.0,4.0,6.0,37.0,11.0,13.0,0.0,1.0,0.0,0.0,23.0,13.0,9.0,7.0,5.0,5.0,34.0,19.0,19.0,105300.0,67100.0,64700.0,2019,1
1293,10.0,216.0,13.0,12.0,218.0,1498.0,17.0,296.0,1646.0,37.0,11.0,7.0,37.0,4.0,3.0,1.0,34.0,5.0,13.0,1.0,0.0,0.0,0.0,22.0,11.0,16.0,5.0,7.0,4.0,32.0,12.0,18.0,97600.0,38700.0,68400.0,2019,1
1294,6.0,1456.0,12.0,298.0,1458.0,11.0,6.0,6.0,11.0,939.0,12.0,130.0,988.0,9.0,5.0,2.0,34.0,4.0,5.0,0.0,0.0,0.0,0.0,29.0,7.0,7.0,7.0,3.0,4.0,41.0,9.0,8.0,126400.0,26700.0,26000.0,2019,1
1295,11.0,32.0,15.0,16.0,33.0,30.0,11.0,8.0,30.0,1530.0,13.0,282.0,1534.0,10.0,4.0,5.0,36.0,12.0,5.0,1.0,0.0,0.0,0.0,26.0,13.0,8.0,7.0,8.0,5.0,35.0,21.0,13.0,108200.0,66900.0,38600.0,2019,1
1296,12.0,1447.0,20.0,265.0,1631.0,1334.0,7.0,271.0,1335.0,35.0,12.0,11.0,35.0,9.0,1.0,4.0,33.0,9.0,6.0,7.0,0.0,1.0,0.0,32.0,8.0,9.0,9.0,4.0,1.0,42.0,13.0,10.0,129400.0,41000.0,44900.0,2019,2
1297,8.0,1330.0,15.0,186.0,1331.0,206.0,9.0,7.0,206.0,1351.0,11.0,262.0,1352.0,8.0,2.0,1.0,34.0,3.0,1.0,4.0,0.0,0.0,0.0,29.0,6.0,3.0,9.0,2.0,3.0,46.0,6.0,3.0,138000.0,18800.0,9400.0,2019,2
1298,6.0,14.0,9.0,6.0,14.0,17.0,12.0,8.0,17.0,15.0,10.0,6.0,16.0,10.0,1.0,8.0,30.0,13.0,3.0,2.0,0.0,0.0,0.0,33.0,9.0,11.0,12.0,1.0,6.0,49.0,15.0,14.0,150500.0,45500.0,44500.0,2019,2
1299,14.0,36.0,15.0,11.0,36.0,50.0,16.0,20.0,50.0,8.0,7.0,4.0,8.0,13.0,6.0,2.0,29.0,9.0,11.0,2.0,0.0,0.0,0.0,28.0,7.0,13.0,11.0,2.0,5.0,40.0,11.0,19.0,132200.0,33300.0,67100.0,2019,2
1300,13.0,37.0,13.0,11.0,38.0,216.0,13.0,12.0,218.0,38.0,9.0,18.0,38.0,17.0,3.0,4.0,29.0,9.0,5.0,1.0,0.0,0.0,0.0,30.0,13.0,11.0,12.0,4.0,7.0,41.0,15.0,12.0,142500.0,47600.0,38700.0,2019,2
1301,11.0,1530.0,20.0,280.0,1677.0,1456.0,12.0,298.0,1458.0,1498.0,17.0,296.0,1646.0,15.0,0.0,3.0,30.0,5.0,4.0,2.0,0.0,0.0,0.0,34.0,6.0,7.0,10.0,1.0,3.0,45.0,9.0,9.0,157000.0,27300.0,26700.0,2019,2
1302,9.0,40.0,16.0,13.0,40.0,32.0,15.0,16.0,33.0,11.0,6.0,6.0,11.0,16.0,5.0,5.0,33.0,10.0,12.0,2.0,0.0,0.0,0.0,36.0,13.0,13.0,10.0,4.0,8.0,50.0,18.0,21.0,170195.0,54500.0,66900.0,2019,2
1303,7.0,1609.0,10.0,287.0,1613.0,1447.0,20.0,265.0,1631.0,30.0,11.0,8.0,30.0,11.0,5.0,4.0,36.0,10.0,9.0,3.0,0.0,0.0,0.0,33.0,10.0,8.0,10.0,4.0,4.0,44.0,19.0,13.0,145895.0,56200.0,41000.0,2019,2
1304,10.0,16.0,10.0,7.0,17.0,1330.0,15.0,186.0,1331.0,1334.0,7.0,271.0,1335.0,12.0,3.0,1.0,33.0,5.0,3.0,1.0,0.0,0.0,0.0,28.0,10.0,6.0,13.0,4.0,2.0,40.0,12.0,6.0,138890.0,39800.0,18800.0,2019,2
1305,10.0,207.0,12.0,6.0,212.0,14.0,9.0,6.0,14.0,206.0,9.0,7.0,206.0,13.0,9.0,2.0,30.0,4.0,13.0,0.0,0.0,0.0,0.0,27.0,8.0,9.0,12.0,3.0,1.0,39.0,9.0,15.0,132995.0,36200.0,45500.0,2019,2
1306,11.0,820.0,16.0,138.0,856.0,36.0,15.0,11.0,36.0,17.0,12.0,8.0,17.0,14.0,3.0,1.0,34.0,10.0,9.0,3.0,0.0,0.0,0.0,34.0,12.0,7.0,14.0,5.0,2.0,45.0,20.0,11.0,165095.0,66500.0,33300.0,2019,2
1307,22.0,962.0,27.0,231.0,972.0,37.0,13.0,11.0,38.0,50.0,16.0,20.0,50.0,16.0,4.0,6.0,40.0,11.0,9.0,4.0,0.0,0.0,0.0,42.0,14.0,13.0,19.0,2.0,4.0,56.0,16.0,15.0,205000.0,54300.0,47600.0,2019,2
1308,18.0,1712.0,39.0,412.0,1887.0,1530.0,20.0,280.0,1677.0,216.0,13.0,12.0,218.0,19.0,4.0,3.0,49.0,8.0,5.0,11.0,0.0,0.0,1.0,52.0,10.0,6.0,27.0,3.0,1.0,78.0,14.0,9.0,302095.0,49395.0,27300.0,2019,2
1309,3.0,1302.0,42.0,268.0,1555.0,40.0,16.0,13.0,40.0,1456.0,12.0,298.0,1458.0,17.0,4.0,0.0,53.0,7.0,10.0,10.0,0.0,0.0,0.0,51.0,9.0,13.0,27.0,5.0,4.0,84.0,14.0,18.0,324095.0,42200.0,54500.0,2019,2
1310,3.0,1174.0,15.0,211.0,1177.0,1609.0,10.0,287.0,1613.0,32.0,15.0,16.0,33.0,14.0,5.0,5.0,43.0,7.0,10.0,2.0,1.0,0.0,0.0,39.0,9.0,10.0,21.0,5.0,4.0,68.0,12.0,19.0,258695.0,47295.0,56200.0,2019,2
1311,1.0,25.0,15.0,7.0,25.0,16.0,10.0,7.0,17.0,1447.0,20.0,265.0,1631.0,8.0,5.0,5.0,31.0,8.0,5.0,0.0,0.0,0.0,0.0,23.0,9.0,10.0,11.0,2.0,4.0,36.0,13.0,12.0,126200.0,43500.0,39800.0,2019,2
1312,9.0,10.0,7.0,2.0,10.0,207.0,12.0,6.0,212.0,1330.0,15.0,186.0,1331.0,6.0,6.0,3.0,16.0,12.0,4.0,1.0,0.0,0.0,0.0,11.0,16.0,8.0,6.0,7.0,3.0,13.0,20.0,9.0,37800.0,74300.0,36200.0,2019,2
1313,6.0,39.0,16.0,18.0,39.0,820.0,16.0,138.0,856.0,14.0,9.0,6.0,14.0,8.0,8.0,9.0,10.0,13.0,10.0,3.0,0.0,0.0,0.0,13.0,17.0,12.0,4.0,10.0,5.0,20.0,23.0,20.0,57200.0,87200.0,66500.0,2019,2
1314,8.0,428.0,14.0,61.0,458.0,962.0,27.0,231.0,972.0,36.0,15.0,11.0,36.0,7.0,3.0,3.0,14.0,16.0,11.0,4.0,0.0,0.0,0.0,21.0,19.0,14.0,8.0,10.0,2.0,28.0,35.0,16.0,83700.0,140595.0,54300.0,2019,2
1315,9.0,1304.0,9.0,241.0,1309.0,1712.0,39.0,412.0,1887.0,37.0,13.0,11.0,38.0,7.0,3.0,4.0,20.0,12.0,8.0,2.0,0.0,0.0,0.0,26.0,15.0,10.0,8.0,7.0,3.0,35.0,26.0,14.0,105200.0,96300.0,49395.0,2019,2
1316,6.0,49.0,18.0,20.0,50.0,1302.0,42.0,268.0,1555.0,1530.0,20.0,280.0,1677.0,4.0,2.0,4.0,25.0,2.0,7.0,4.0,0.0,0.0,0.0,29.0,5.0,9.0,8.0,4.0,5.0,33.0,7.0,14.0,101000.0,21800.0,42200.0,2019,2
1317,5.0,1404.0,15.0,269.0,1406.0,1174.0,15.0,211.0,1177.0,40.0,16.0,13.0,40.0,3.0,1.0,4.0,26.0,1.0,7.0,2.0,0.0,0.0,0.0,27.0,3.0,9.0,6.0,0.0,5.0,31.0,3.0,12.0,95600.0,8100.0,47295.0,2019,2
1318,3.0,15.0,8.0,9.0,15.0,25.0,15.0,7.0,25.0,1609.0,10.0,287.0,1613.0,4.0,5.0,5.0,24.0,1.0,8.0,1.0,0.0,0.0,0.0,25.0,3.0,9.0,5.0,2.0,2.0,28.0,3.0,13.0,88500.0,7900.0,43500.0,2019,2
1319,2.0,10.0,7.0,2.0,10.0,10.0,7.0,2.0,10.0,16.0,10.0,7.0,17.0,4.0,1.0,5.0,18.0,6.0,12.0,2.0,0.0,0.0,0.0,20.0,7.0,16.0,5.0,2.0,7.0,21.0,14.0,20.0,66300.0,41200.0,74300.0,2019,2
1320,9.0,42.0,12.0,13.0,42.0,39.0,16.0,18.0,39.0,207.0,12.0,6.0,212.0,4.0,1.0,6.0,14.0,6.0,13.0,2.0,0.0,0.0,0.0,14.0,11.0,17.0,5.0,4.0,10.0,16.0,11.0,23.0,48000.0,34600.0,87200.0,2019,2
1321,14.0,250.0,14.0,15.0,276.0,428.0,14.0,61.0,458.0,820.0,16.0,138.0,856.0,4.0,2.0,8.0,19.0,7.0,16.0,4.0,0.0,1.0,0.0,20.0,8.0,19.0,11.0,2.0,10.0,28.0,10.0,35.0,81200.0,29400.0,140595.0,2019,2
1322,7.0,1528.0,11.0,310.0,1534.0,1304.0,9.0,241.0,1309.0,962.0,27.0,231.0,972.0,9.0,0.0,3.0,24.0,6.0,12.0,2.0,0.0,0.0,0.0,29.0,10.0,15.0,13.0,2.0,7.0,41.0,12.0,26.0,119300.0,37000.0,96300.0,2019,2
1323,8.0,66.0,19.0,22.0,66.0,49.0,18.0,20.0,50.0,1712.0,39.0,412.0,1887.0,14.0,2.0,3.0,26.0,7.0,2.0,1.0,0.0,0.0,0.0,35.0,9.0,5.0,13.0,2.0,4.0,46.0,9.0,7.0,142400.0,29200.0,21800.0,2019,2
1324,8.0,1623.0,13.0,301.0,1626.0,1404.0,15.0,269.0,1406.0,1302.0,42.0,268.0,1555.0,14.0,2.0,2.0,34.0,4.0,1.0,3.0,0.0,0.0,0.0,35.0,6.0,3.0,13.0,1.0,0.0,42.0,7.0,3.0,136600.0,22300.0,8100.0,2019,3
1325,4.0,13.0,9.0,7.0,13.0,15.0,8.0,9.0,15.0,1174.0,15.0,211.0,1177.0,12.0,0.0,1.0,28.0,1.0,1.0,2.0,0.0,0.0,0.0,30.0,5.0,3.0,12.0,2.0,2.0,37.0,5.0,3.0,122500.0,14800.0,7900.0,2019,3
1326,4.0,12.0,7.0,7.0,12.0,10.0,7.0,2.0,10.0,25.0,15.0,7.0,25.0,10.0,2.0,5.0,24.0,2.0,6.0,2.0,0.0,0.0,0.0,30.0,3.0,7.0,15.0,2.0,2.0,38.0,4.0,14.0,121195.0,10900.0,41200.0,2019,3
1327,15.0,1713.0,10.0,449.0,1729.0,42.0,12.0,13.0,42.0,10.0,7.0,2.0,10.0,11.0,7.0,1.0,24.0,12.0,6.0,3.0,0.0,0.0,0.0,26.0,12.0,11.0,13.0,7.0,4.0,32.0,19.0,11.0,98895.0,55500.0,34600.0,2019,3
1328,12.0,41.0,8.0,16.0,41.0,250.0,14.0,15.0,276.0,39.0,16.0,18.0,39.0,12.0,5.0,1.0,27.0,9.0,7.0,2.0,0.0,2.0,0.0,32.0,14.0,8.0,15.0,4.0,2.0,42.0,18.0,10.0,129695.0,52900.0,29400.0,2019,3
1329,11.0,1733.0,13.0,343.0,1846.0,1528.0,11.0,310.0,1534.0,428.0,14.0,61.0,458.0,14.0,2.0,2.0,29.0,3.0,6.0,1.0,0.0,0.0,0.0,31.0,9.0,10.0,11.0,2.0,2.0,46.0,9.0,12.0,140700.0,34000.0,37000.0,2019,3
1330,10.0,72.0,15.0,23.0,72.0,66.0,19.0,22.0,66.0,1304.0,9.0,241.0,1309.0,16.0,5.0,0.0,31.0,10.0,7.0,5.0,0.0,0.0,0.0,35.0,12.0,9.0,12.0,7.0,2.0,54.0,15.0,9.0,166800.0,49700.0,29200.0,2019,3
1331,10.0,1423.0,10.0,262.0,1424.0,1623.0,13.0,301.0,1626.0,49.0,18.0,20.0,50.0,13.0,3.0,2.0,37.0,6.0,4.0,4.0,0.0,0.0,0.0,32.0,9.0,6.0,11.0,3.0,1.0,47.0,13.0,7.0,148900.0,38800.0,22300.0,2019,3
1332,3.0,11.0,9.0,4.0,11.0,13.0,9.0,7.0,13.0,1404.0,15.0,269.0,1406.0,10.0,3.0,2.0,31.0,5.0,1.0,1.0,0.0,0.0,0.0,31.0,9.0,5.0,10.0,5.0,2.0,44.0,10.0,5.0,136600.0,32695.0,14800.0,2019,3
1333,6.0,6.0,4.0,2.0,6.0,12.0,7.0,7.0,12.0,15.0,8.0,9.0,15.0,7.0,6.0,0.0,25.0,3.0,2.0,0.0,1.0,0.0,1.0,23.0,8.0,3.0,5.0,5.0,2.0,31.0,9.0,4.0,98900.0,27400.0,10900.0,2019,3
1334,16.0,49.0,17.0,13.0,49.0,1713.0,10.0,449.0,1729.0,10.0,7.0,2.0,10.0,4.0,5.0,2.0,24.0,13.0,12.0,1.0,0.0,0.0,0.0,16.0,15.0,12.0,2.0,5.0,7.0,22.0,23.0,19.0,70600.0,69600.0,55500.0,2019,3
1335,12.0,857.0,16.0,140.0,909.0,41.0,8.0,16.0,41.0,42.0,12.0,13.0,42.0,6.0,5.0,7.0,36.0,8.0,9.0,3.0,0.0,0.0,0.0,28.0,8.0,14.0,9.0,1.0,4.0,39.0,14.0,18.0,127500.0,43700.0,52900.0,2019,3
1336,9.0,1621.0,12.0,327.0,1629.0,1733.0,13.0,343.0,1846.0,250.0,14.0,15.0,276.0,7.0,3.0,5.0,42.0,7.0,3.0,10.0,0.0,0.0,0.0,39.0,12.0,9.0,15.0,6.0,2.0,61.0,17.0,9.0,196700.0,53500.0,34000.0,2019,3
1337,9.0,51.0,19.0,20.0,54.0,72.0,15.0,23.0,72.0,1528.0,11.0,310.0,1534.0,12.0,2.0,2.0,47.0,9.0,10.0,6.0,0.0,0.0,0.0,48.0,12.0,12.0,19.0,4.0,7.0,72.0,16.0,15.0,229700.0,51700.0,49700.0,2019,3
1338,3.0,1470.0,19.0,328.0,1477.0,1423.0,10.0,262.0,1424.0,66.0,19.0,22.0,66.0,11.0,2.0,5.0,51.0,7.0,6.0,5.0,0.0,0.0,0.0,41.0,7.0,9.0,18.0,0.0,3.0,63.0,11.0,13.0,206200.0,31400.0,38800.0,2019,3
1339,5.0,28.0,10.0,22.0,35.0,11.0,9.0,4.0,11.0,1623.0,13.0,301.0,1626.0,11.0,0.0,3.0,36.0,2.0,5.0,3.0,1.0,0.0,0.0,38.0,4.0,9.0,19.0,1.0,5.0,50.0,4.0,10.0,168700.0,15800.0,32695.0,2019,3
1340,9.0,21.0,11.0,16.0,21.0,6.0,4.0,2.0,6.0,13.0,9.0,7.0,13.0,8.0,4.0,3.0,29.0,6.0,3.0,0.0,1.0,0.0,2.0,30.0,5.0,8.0,16.0,1.0,5.0,40.0,7.0,9.0,136100.0,23400.0,27400.0,2019,3
1341,7.0,1502.0,16.0,335.0,1510.0,49.0,17.0,13.0,49.0,12.0,7.0,7.0,12.0,9.0,3.0,6.0,29.0,21.0,13.0,3.0,0.0,0.0,0.0,30.0,19.0,15.0,15.0,7.0,5.0,35.0,28.0,23.0,119800.0,88300.0,69600.0,2019,3
1342,12.0,170.0,21.0,20.0,188.0,857.0,16.0,140.0,909.0,1713.0,10.0,449.0,1729.0,9.0,5.0,5.0,29.0,13.0,8.0,2.0,0.0,0.0,0.0,31.0,15.0,8.0,11.0,7.0,1.0,38.0,26.0,14.0,127900.0,85000.0,43700.0,2019,3
1343,10.0,1666.0,20.0,363.0,1686.0,1621.0,12.0,327.0,1629.0,41.0,8.0,16.0,41.0,9.0,3.0,5.0,41.0,7.0,7.0,6.0,1.0,0.0,0.0,36.0,14.0,12.0,17.0,5.0,6.0,56.0,18.0,17.0,190800.0,56400.0,53500.0,2019,3
1344,17.0,61.0,17.0,35.0,69.0,51.0,19.0,20.0,54.0,1733.0,13.0,343.0,1846.0,7.0,3.0,3.0,47.0,10.0,9.0,5.0,0.0,0.0,0.0,37.0,12.0,12.0,19.0,6.0,4.0,61.0,19.0,16.0,206900.0,64800.0,51700.0,2019,3
1345,11.0,1751.0,19.0,371.0,1765.0,1470.0,19.0,328.0,1477.0,72.0,15.0,23.0,72.0,6.0,2.0,2.0,56.0,6.0,7.0,5.0,0.0,0.0,0.0,38.0,12.0,7.0,19.0,8.0,0.0,68.0,13.0,11.0,222800.0,47500.0,31400.0,2019,3
1346,7.0,75.0,17.0,31.0,85.0,28.0,10.0,22.0,35.0,1423.0,10.0,262.0,1424.0,8.0,4.0,2.0,63.0,6.0,2.0,5.0,0.0,0.0,0.0,36.0,6.0,4.0,19.0,2.0,1.0,68.0,8.0,4.0,210900.0,23800.0,15800.0,2019,3
1347,20.0,27.0,9.0,16.0,33.0,21.0,11.0,16.0,21.0,11.0,9.0,4.0,11.0,12.0,3.0,0.0,51.0,7.0,6.0,9.0,0.0,0.0,0.0,37.0,12.0,5.0,22.0,5.0,1.0,70.0,14.0,7.0,211400.0,48500.0,23400.0,2019,3
1348,27.0,1705.0,22.0,357.0,1899.0,1502.0,16.0,335.0,1510.0,6.0,4.0,2.0,6.0,21.0,2.0,4.0,57.0,10.0,21.0,2.0,0.0,0.0,0.0,40.0,13.0,19.0,28.0,4.0,7.0,78.0,16.0,28.0,251500.0,55600.0,88300.0,2019,3
1349,58.0,1347.0,33.0,357.0,1379.0,170.0,21.0,20.0,188.0,49.0,17.0,13.0,49.0,25.0,2.0,3.0,74.0,18.0,13.0,10.0,0.0,0.0,0.0,52.0,11.0,15.0,39.0,8.0,7.0,103.0,26.0,26.0,350700.0,86700.0,85000.0,2019,3
1350,66.0,1719.0,29.0,513.0,1941.0,1666.0,20.0,363.0,1686.0,857.0,16.0,140.0,909.0,35.0,2.0,5.0,123.0,12.0,7.0,17.0,0.0,0.0,0.0,67.0,13.0,14.0,56.0,7.0,5.0,181.0,19.0,18.0,614000.0,64600.0,56400.0,2019,3
1351,55.0,1690.0,26.0,468.0,1781.0,61.0,17.0,35.0,69.0,1621.0,12.0,327.0,1629.0,51.0,4.0,3.0,173.0,16.0,10.0,20.0,0.0,0.0,0.0,77.0,14.0,12.0,65.0,4.0,6.0,253.0,23.0,19.0,836100.0,71500.0,64800.0,2019,3
1352,33.0,1735.0,29.0,483.0,1962.0,1751.0,19.0,371.0,1765.0,51.0,19.0,20.0,54.0,71.0,6.0,3.0,196.0,17.0,6.0,20.0,0.0,0.0,0.0,85.0,9.0,12.0,71.0,8.0,8.0,291.0,26.0,13.0,992700.0,74800.0,47500.0,2019,3
1353,10.0,1753.0,12.0,450.0,1844.0,75.0,17.0,31.0,85.0,1470.0,19.0,328.0,1477.0,76.0,11.0,2.0,181.0,6.0,6.0,8.0,0.0,0.0,0.0,78.0,14.0,6.0,56.0,10.0,2.0,240.0,21.0,8.0,860300.0,65100.0,23800.0,2019,3
1354,5.0,130.0,12.0,91.0,136.0,27.0,9.0,16.0,33.0,28.0,10.0,22.0,35.0,53.0,8.0,4.0,123.0,18.0,7.0,2.0,1.0,0.0,0.0,61.0,17.0,12.0,40.0,10.0,5.0,151.0,31.0,14.0,578700.0,111600.0,48500.0,2019,3
1355,5.0,69.0,9.0,43.0,72.0,1705.0,22.0,357.0,1899.0,21.0,11.0,16.0,21.0,30.0,16.0,3.0,69.0,33.0,10.0,1.0,0.0,0.0,0.0,40.0,21.0,13.0,19.0,19.0,4.0,71.0,51.0,16.0,278400.0,174000.0,55600.0,2019,4
1356,12.0,19.0,8.0,16.0,24.0,1347.0,33.0,357.0,1379.0,1502.0,16.0,335.0,1510.0,12.0,27.0,2.0,30.0,66.0,18.0,2.0,1.0,0.0,0.0,24.0,29.0,11.0,8.0,27.0,8.0,30.0,99.0,26.0,103400.0,328400.0,86700.0,2019,4
1357,9.0,1571.0,18.0,397.0,1588.0,1719.0,29.0,513.0,1941.0,170.0,21.0,20.0,188.0,14.0,28.0,2.0,19.0,56.0,12.0,3.0,0.0,0.0,0.0,28.0,27.0,13.0,9.0,19.0,7.0,32.0,103.0,19.0,100900.0,333700.0,64600.0,2019,4
1358,11.0,135.0,19.0,52.0,145.0,1690.0,26.0,468.0,1781.0,1666.0,20.0,363.0,1686.0,12.0,21.0,2.0,18.0,41.0,16.0,1.0,0.0,0.0,0.0,26.0,29.0,14.0,6.0,25.0,4.0,34.0,89.0,23.0,100400.0,330600.0,71500.0,2019,4
1359,10.0,1625.0,13.0,331.0,1640.0,1735.0,29.0,483.0,1962.0,61.0,17.0,35.0,69.0,14.0,4.0,4.0,24.0,18.0,17.0,0.0,0.0,0.0,0.0,31.0,22.0,9.0,8.0,12.0,8.0,41.0,48.0,26.0,121100.0,196000.0,74800.0,2019,4
1360,5.0,47.0,17.0,27.0,58.0,1753.0,12.0,450.0,1844.0,1751.0,19.0,371.0,1765.0,12.0,5.0,6.0,29.0,8.0,6.0,1.0,1.0,1.0,0.0,28.0,10.0,14.0,7.0,3.0,10.0,38.0,14.0,21.0,111200.0,52100.0,65100.0,2019,4
1361,5.0,31.0,9.0,19.0,34.0,130.0,12.0,91.0,136.0,75.0,17.0,31.0,85.0,11.0,3.0,11.0,27.0,2.0,18.0,2.0,0.0,0.0,0.0,28.0,8.0,17.0,9.0,4.0,10.0,36.0,9.0,31.0,107700.0,30300.0,111600.0,2019,4
1362,10.0,59.0,16.0,26.0,61.0,69.0,9.0,43.0,72.0,27.0,9.0,16.0,33.0,10.0,6.0,8.0,23.0,2.0,33.0,0.0,0.0,0.0,0.0,22.0,6.0,21.0,7.0,1.0,19.0,29.0,7.0,51.0,85500.0,21000.0,174000.0,2019,4
1363,4.0,237.0,19.0,39.0,268.0,19.0,8.0,16.0,24.0,1705.0,22.0,357.0,1899.0,14.0,3.0,16.0,22.0,7.0,66.0,2.0,0.0,0.0,0.0,24.0,14.0,29.0,8.0,4.0,27.0,33.0,16.0,99.0,100400.0,49600.0,328400.0,2019,4
1364,8.0,1643.0,19.0,339.0,1658.0,1571.0,18.0,397.0,1588.0,1347.0,33.0,357.0,1379.0,13.0,5.0,27.0,21.0,7.0,56.0,6.0,0.0,1.0,0.0,31.0,6.0,27.0,14.0,1.0,19.0,38.0,11.0,103.0,123800.0,29800.0,333700.0,2019,4
1365,9.0,89.0,18.0,32.0,96.0,135.0,19.0,52.0,145.0,1719.0,29.0,513.0,1941.0,13.0,4.0,28.0,27.0,8.0,41.0,1.0,0.0,0.0,0.0,40.0,11.0,29.0,19.0,3.0,25.0,47.0,14.0,89.0,153000.0,41700.0,330600.0,2019,4
1366,3.0,1650.0,15.0,348.0,1669.0,1625.0,13.0,331.0,1640.0,1690.0,26.0,468.0,1781.0,11.0,2.0,21.0,27.0,7.0,18.0,2.0,0.0,0.0,0.0,34.0,11.0,22.0,17.0,3.0,12.0,42.0,13.0,48.0,135400.0,39700.0,196000.0,2019,4
1367,8.0,40.0,14.0,26.0,45.0,47.0,17.0,27.0,58.0,1735.0,29.0,483.0,1962.0,11.0,4.0,4.0,25.0,5.0,8.0,1.0,1.0,0.0,0.0,27.0,6.0,10.0,10.0,3.0,3.0,35.0,9.0,14.0,105000.0,26300.0,52100.0,2019,4
1368,5.0,35.0,10.0,26.0,37.0,31.0,9.0,19.0,34.0,1753.0,12.0,450.0,1844.0,9.0,8.0,5.0,26.0,3.0,2.0,2.0,0.0,0.0,0.0,20.0,5.0,8.0,8.0,1.0,4.0,31.0,7.0,9.0,90800.0,19500.0,30300.0,2019,4
1369,13.0,66.0,16.0,30.0,69.0,59.0,16.0,26.0,61.0,130.0,12.0,91.0,136.0,5.0,1.0,3.0,18.0,7.0,2.0,3.0,1.0,0.0,0.0,20.0,13.0,6.0,9.0,4.0,1.0,27.0,17.0,7.0,77600.0,54600.0,21000.0,2019,4
1370,10.0,1736.0,18.0,395.0,1749.0,237.0,19.0,39.0,268.0,69.0,9.0,43.0,72.0,9.0,4.0,6.0,22.0,6.0,7.0,8.0,0.0,0.0,0.0,31.0,13.0,14.0,10.0,9.0,4.0,40.0,14.0,16.0,122800.0,49700.0,49600.0,2019,4
1371,15.0,231.0,23.0,39.0,252.0,1643.0,19.0,339.0,1658.0,19.0,8.0,16.0,24.0,15.0,6.0,3.0,24.0,11.0,7.0,1.0,0.0,0.0,0.0,35.0,14.0,6.0,10.0,6.0,1.0,44.0,16.0,11.0,138700.0,48700.0,29800.0,2019,4
1372,10.0,1584.0,21.0,321.0,1611.0,89.0,18.0,32.0,96.0,1571.0,18.0,397.0,1588.0,16.0,1.0,5.0,28.0,3.0,8.0,4.0,0.0,0.0,1.0,42.0,7.0,11.0,10.0,2.0,3.0,54.0,12.0,14.0,172800.0,37000.0,41700.0,2019,4
1373,0.0,51.0,11.0,29.0,53.0,1650.0,15.0,348.0,1669.0,135.0,19.0,52.0,145.0,13.0,2.0,4.0,33.0,5.0,7.0,0.0,0.0,0.0,0.0,30.0,6.0,11.0,7.0,2.0,3.0,44.0,7.0,13.0,138300.0,19300.0,39700.0,2019,4
1374,3.0,27.0,11.0,16.0,27.0,40.0,14.0,26.0,45.0,1625.0,13.0,331.0,1640.0,5.0,2.0,2.0,27.0,7.0,5.0,0.0,0.0,0.0,0.0,20.0,7.0,6.0,4.0,4.0,3.0,29.0,12.0,9.0,94500.0,34500.0,26300.0,2019,4
